step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
4399,TRANSFER,11986.78,12783.63,796.85,10661.74,22648.52,1
4400,PAYMENT,6258.69,72455.26,66196.57,1409.52,7668.21,0
4401,CASH_IN,24787.0,81184.56,56397.56,5544.03,30331.03,0
4402,CASH_OUT,21926.37,96041.82,74115.45,28519.61,50445.98,0
4403,DEBIT,28920.01,85259.24,56339.23,12528.09,41448.1,0
4404,PAYMENT,1276.17,15283.78,14007.61,32961.28,34237.45,0
4405,CASH_OUT,2630.01,6856.45,4226.44,44133.6,46763.61,0
4406,TRANSFER,381.37,69287.77,68906.4,15255.61,15636.98,0
4407,CASH_IN,31110.64,80036.07,48925.43,23167.97,54278.61,0
4408,TRANSFER,44676.88,94951.47,50274.59,9043.7,53720.58,0
4409,TRANSFER,14965.45,88516.29,73550.84,28808.59,43774.04,0
4410,PAYMENT,1187.02,25508.64,24321.62,17993.9,19180.92,0
4411,CASH_IN,5767.55,79344.92,73577.37,46658.18,52425.73,0
4412,CASH_IN,17316.61,87810.43,70493.82,34947.66,52264.27,0
4413,CASH_OUT,3485.97,58596.8,55110.83,35016.1,38502.07,0
4414,CASH_OUT,19383.26,59453.29,40070.03,1304.16,20687.42,0
4415,TRANSFER,170.39,1223.05,1052.66,39992.96,40163.35,0
4416,TRANSFER,59090.87,61020.34,1929.47,38825.27,97916.14,1
4417,DEBIT,577.14,88389.69,87812.55,15609.44,16186.58,0
4418,CASH_IN,3198.9,33660.2,30461.3,40342.53,43541.43,0
4419,CASH_OUT,9118.39,42020.46,32902.07,20567.04,29685.43,0
4420,PAYMENT,4055.65,80033.0,75977.35,39983.94,44039.59,0
4421,CASH_IN,1783.5,5356.84,3573.34,2223.73,4007.23,0
4422,TRANSFER,19792.67,49197.47,29404.8,35320.53,55113.2,0
4423,TRANSFER,13147.16,76198.49,63051.33,6753.52,19900.68,0
4424,CASH_IN,13561.3,58733.01,45171.71,32887.87,46449.17,0
4425,CASH_IN,23150.09,90410.83,67260.74,45283.98,68434.07,0
4426,DEBIT,2446.88,19653.03,17206.15,45487.54,47934.42,0
4427,CASH_OUT,2876.28,3209.96,333.68,10964.14,13840.42,1
4428,DEBIT,8927.94,58990.28,50062.34,31992.18,40920.12,0
4429,DEBIT,25314.52,57072.53,31758.01,16162.57,41477.09,0
4430,CASH_IN,2820.17,21974.79,19154.62,7450.43,10270.6,0
4431,CASH_IN,2996.44,28896.99,25900.55,48572.24,51568.68,0
4432,TRANSFER,31495.87,35054.31,3558.44,44379.44,75875.31,1
4433,DEBIT,26165.0,77578.21,51413.21,14722.84,40887.84,0
4434,CASH_OUT,18229.01,42261.91,24032.9,14179.59,32408.6,0
4435,PAYMENT,8608.53,65059.93,56451.4,7800.69,16409.22,0
4436,DEBIT,15723.54,56963.95,41240.41,19419.25,35142.79,0
4437,TRANSFER,550.39,2294.29,1743.9,4300.68,4851.07,0
4438,CASH_IN,25005.46,95592.5,70587.04,45660.9,70666.36,0
4439,CASH_OUT,2215.92,2422.37,206.45,43654.37,45870.29,1
4440,TRANSFER,2737.36,10338.09,7600.73,14563.82,17301.18,0
4441,CASH_OUT,42890.2,96114.87,53224.67,6429.59,49319.79,0
4442,CASH_OUT,12166.58,33198.58,21032.0,36820.85,48987.43,0
4443,TRANSFER,38134.58,38151.22,16.64,6109.84,44244.42,1
4444,CASH_IN,14892.07,49020.21,34128.14,8010.24,22902.31,0
4445,CASH_IN,6115.24,21891.28,15776.04,20515.68,26630.92,0
4446,CASH_IN,36916.07,85120.89,48204.82,29818.68,66734.75,0
4447,CASH_OUT,22102.73,54910.24,32807.51,15537.83,37640.56,0
4448,PAYMENT,26037.01,58062.4,32025.39,39653.22,65690.23,0
4449,CASH_OUT,4106.44,90562.67,86456.23,43491.2,47597.64,0
4450,CASH_IN,5194.95,54216.38,49021.43,12834.39,18029.34,0
4451,DEBIT,289.3,4197.89,3908.59,31781.4,32070.7,0
4452,TRANSFER,13613.99,92417.25,78803.26,44323.22,57937.21,0
4453,CASH_IN,12235.09,26818.35,14583.26,910.7,13145.79,0
4454,DEBIT,12906.62,74873.34,61966.72,37409.69,50316.31,0
4455,CASH_IN,14101.54,55634.5,41532.96,15916.26,30017.8,0
4456,TRANSFER,5243.58,57771.55,52527.97,49700.63,54944.21,0
4457,PAYMENT,41952.76,89567.41,47614.65,30899.94,72852.7,0
4458,PAYMENT,35097.74,95403.82,60306.08,34416.82,69514.56,0
4459,TRANSFER,35151.85,95236.5,60084.65,34660.49,69812.34,0
4460,TRANSFER,8495.6,18774.84,10279.24,15633.13,24128.73,0
4461,CASH_IN,3948.39,69953.36,66004.97,24723.17,28671.56,0
4462,DEBIT,23138.7,69456.44,46317.74,18265.98,41404.68,0
4463,TRANSFER,1540.93,32192.27,30651.34,7173.96,8714.89,0
4464,PAYMENT,4926.95,10477.39,5550.44,32295.17,37222.12,0
4465,PAYMENT,5965.62,15562.9,9597.28,1742.57,7708.19,0
4466,CASH_OUT,25793.71,60642.87,34849.16,2394.9,28188.61,0
4467,CASH_IN,22375.94,87711.53,65335.59,24514.76,46890.7,0
4468,CASH_IN,23627.9,86811.5,63183.6,1952.81,25580.71,0
4469,PAYMENT,6641.83,59183.51,52541.68,29399.49,36041.32,0
4470,DEBIT,35629.33,80224.8,44595.47,16738.32,52367.65,0
4471,PAYMENT,5056.18,27180.55,22124.37,41557.78,46613.96,0
4472,TRANSFER,1778.16,28796.77,27018.61,16093.09,17871.25,0
4473,PAYMENT,6582.75,75052.36,68469.61,21220.96,27803.71,0
4474,CASH_OUT,879.21,18634.72,17755.51,16965.85,17845.06,0
4475,CASH_IN,7539.63,86467.31,78927.68,960.53,8500.16,0
4476,CASH_OUT,18709.69,94231.72,75522.03,21710.05,40419.74,0
4477,CASH_IN,2625.15,57734.0,55108.85,46500.95,49126.1,0
4478,PAYMENT,40507.38,95068.77,54561.39,22706.28,63213.66,0
4479,TRANSFER,19032.63,65199.85,46167.22,9174.16,28206.79,0
4480,PAYMENT,4793.29,10705.1,5911.81,28897.86,33691.15,0
4481,CASH_OUT,41768.93,85185.45,43416.52,48812.05,90580.98,0
4482,TRANSFER,24547.97,70628.0,46080.03,17878.86,42426.83,0
4483,DEBIT,20551.64,83922.36,63370.72,40730.33,61281.97,0
4484,CASH_IN,388.02,87129.15,86741.13,35524.3,35912.32,0
4485,DEBIT,988.03,2201.66,1213.63,45612.42,46600.45,0
4486,CASH_OUT,8556.5,20206.18,11649.68,28551.42,37107.92,0
4487,PAYMENT,36038.76,83037.52,46998.76,26166.38,62205.14,0
4488,TRANSFER,12638.02,59486.04,46848.02,29195.92,41833.94,0
4489,PAYMENT,42.98,7617.87,7574.89,7915.48,7958.46,0
4490,TRANSFER,7298.95,91679.45,84380.5,48123.28,55422.23,0
4491,CASH_IN,1123.3,84879.23,83755.93,47388.8,48512.1,0
4492,TRANSFER,14996.63,48133.05,33136.42,29174.83,44171.46,0
4493,TRANSFER,12872.27,32670.4,19798.13,5226.27,18098.54,0
4494,CASH_IN,7809.15,55617.41,47808.26,49322.83,57131.98,0
4495,DEBIT,7247.22,67986.17,60738.95,18004.5,25251.72,0
4496,TRANSFER,8024.42,22532.9,14508.48,45713.36,53737.78,0
4497,PAYMENT,2116.97,9057.81,6940.84,38778.24,40895.21,0
4498,DEBIT,7002.2,48479.48,41477.28,25517.95,32520.15,0
4499,PAYMENT,31378.57,96302.56,64923.99,14848.55,46227.12,0
4500,DEBIT,5533.36,29176.11,23642.75,9971.44,15504.8,0
4501,DEBIT,14612.26,38691.97,24079.71,920.08,15532.34,0
4502,CASH_OUT,1547.46,60511.67,58964.21,42988.15,44535.61,0
4503,DEBIT,7318.25,31418.24,24099.99,43249.98,50568.23,0
4504,PAYMENT,1998.66,84726.8,82728.14,39102.32,41100.98,0
4505,CASH_OUT,11210.25,49828.27,38618.02,26028.51,37238.76,0
4506,CASH_IN,7052.18,18347.52,11295.34,19998.81,27050.99,0
4507,CASH_IN,9255.77,78828.16,69572.39,21780.4,31036.17,0
4508,CASH_OUT,23380.56,98946.15,75565.59,48479.52,71860.08,0
4509,DEBIT,20562.06,72120.66,51558.6,23483.64,44045.7,0
4510,TRANSFER,547.46,3696.47,3149.01,19788.54,20336.0,0
4511,PAYMENT,14364.14,98421.9,84057.76,22048.77,36412.91,0
4512,DEBIT,23898.74,48189.74,24291.0,28817.15,52715.89,0
4513,TRANSFER,1883.19,18822.21,16939.02,46246.24,48129.43,0
4514,CASH_IN,17731.47,37121.89,19390.42,19601.35,37332.82,0
4515,CASH_IN,17548.8,69609.94,52061.14,23777.64,41326.44,0
4516,DEBIT,10147.54,41026.8,30879.26,17836.57,27984.11,0
4517,CASH_OUT,7112.39,22430.62,15318.23,1410.86,8523.25,0
4518,PAYMENT,4822.69,52783.03,47960.34,1104.69,5927.38,0
4519,CASH_IN,4887.52,42724.15,37836.63,35161.41,40048.93,0
4520,DEBIT,16033.67,59477.93,43444.26,35352.47,51386.14,0
4521,PAYMENT,1739.62,13039.6,11299.98,41800.15,43539.77,0
4522,DEBIT,950.72,2844.14,1893.42,29385.91,30336.63,0
4523,CASH_OUT,12950.42,60239.52,47289.1,23266.96,36217.38,0
4524,PAYMENT,25.34,11263.24,11237.9,15700.02,15725.36,0
4525,TRANSFER,247.72,2112.66,1864.94,16635.58,16883.3,0
4526,DEBIT,10541.14,41094.28,30553.14,36315.67,46856.81,0
4527,DEBIT,756.46,2277.52,1521.06,42361.88,43118.34,0
4528,CASH_IN,4881.47,30302.34,25420.87,26162.21,31043.68,0
4529,PAYMENT,14378.38,42209.9,27831.52,43800.88,58179.26,0
4530,TRANSFER,38886.15,99965.97,61079.82,48749.52,87635.67,0
4531,DEBIT,22049.04,53278.37,31229.33,11109.46,33158.5,0
4532,DEBIT,6959.18,47035.2,40076.02,38743.01,45702.19,0
4533,CASH_IN,3723.98,28579.72,24855.74,46729.36,50453.34,0
4534,CASH_IN,1195.98,3889.89,2693.91,15166.77,16362.75,0
4535,DEBIT,5364.13,14799.73,9435.6,25726.0,31090.13,0
4536,CASH_OUT,6990.72,23120.65,16129.93,45210.52,52201.24,0
4537,TRANSFER,2987.03,51413.65,48426.62,23523.56,26510.59,0
4538,TRANSFER,26600.19,70161.86,43561.67,41155.64,67755.83,0
4539,CASH_OUT,3094.56,9063.97,5969.41,39518.41,42612.97,0
4540,DEBIT,28840.57,74299.01,45458.44,1285.24,30125.81,0
4541,CASH_OUT,3366.73,15405.45,12038.72,32738.13,36104.86,0
4542,CASH_IN,8978.38,18870.2,9891.82,2956.97,11935.35,0
4543,PAYMENT,13885.74,36411.74,22526.0,6785.7,20671.44,0
4544,DEBIT,492.87,11074.81,10581.94,27369.06,27861.93,0
4545,TRANSFER,5514.16,24629.23,19115.07,47521.36,53035.52,0
4546,DEBIT,4299.88,25073.59,20773.71,39832.92,44132.8,0
4547,CASH_IN,5534.32,25104.77,19570.45,19520.01,25054.33,0
4548,PAYMENT,34037.51,73397.75,39360.24,37501.7,71539.21,0
4549,CASH_IN,4748.04,94375.64,89627.6,47240.85,51988.89,0
4550,CASH_OUT,2636.97,5839.93,3202.96,24155.05,26792.02,0
4551,CASH_OUT,3219.76,17736.28,14516.52,45667.81,48887.57,0
4552,CASH_IN,2217.72,49472.76,47255.04,37337.49,39555.21,0
4553,CASH_IN,3113.16,22587.87,19474.71,33655.9,36769.06,0
4554,PAYMENT,25665.56,93247.97,67582.41,31016.94,56682.5,0
4555,PAYMENT,26166.09,85819.62,59653.53,45388.0,71554.09,0
4556,PAYMENT,21798.32,69120.8,47322.48,8608.65,30406.97,0
4557,TRANSFER,31880.22,66284.42,34404.2,21096.53,52976.75,0
4558,CASH_IN,21977.17,96664.76,74687.59,39310.91,61288.08,0
4559,PAYMENT,1728.13,4918.79,3190.66,5852.82,7580.95,0
4560,TRANSFER,28648.01,64593.62,35945.61,10017.47,38665.48,0
4561,CASH_OUT,18840.31,44634.19,25793.88,46353.97,65194.28,0
4562,DEBIT,6800.51,26462.79,19662.28,37405.98,44206.49,0
4563,CASH_IN,15456.12,43994.89,28538.77,33149.79,48605.91,0
4564,DEBIT,10447.44,24914.39,14466.95,9065.87,19513.31,0
4565,CASH_IN,14641.13,78108.49,63467.36,38231.8,52872.93,0
4566,TRANSFER,74150.61,78507.24,4356.63,23703.16,97853.77,1
4567,DEBIT,22049.61,96168.16,74118.55,25177.42,47227.03,0
4568,CASH_OUT,1092.21,57759.25,56667.04,18723.89,19816.1,0
4569,TRANSFER,12958.11,49749.15,36791.04,48087.18,61045.29,0
4570,PAYMENT,19708.56,49112.86,29404.3,14810.76,34519.32,0
4571,PAYMENT,10329.59,55066.47,44736.88,11145.56,21475.15,0
4572,DEBIT,20297.54,59577.26,39279.72,49290.07,69587.61,0
4573,TRANSFER,4261.08,52657.15,48396.07,19208.83,23469.91,0
4574,TRANSFER,28335.87,58002.32,29666.45,48715.68,77051.55,0
4575,DEBIT,1246.5,15230.38,13983.88,8141.61,9388.11,0
4576,PAYMENT,8970.62,23561.42,14590.8,13137.64,22108.26,0
4577,DEBIT,16567.15,72207.86,55640.71,22168.66,38735.81,0
4578,CASH_IN,13599.06,59111.56,45512.5,18921.9,32520.96,0
4579,DEBIT,8112.61,17627.47,9514.86,22830.85,30943.46,0
4580,DEBIT,7435.99,92146.83,84710.84,15196.18,22632.17,0
4581,TRANSFER,586.22,1343.38,757.16,16322.47,16908.69,0
4582,CASH_OUT,29908.7,62544.61,32635.91,987.82,30896.52,0
4583,PAYMENT,4057.54,33235.84,29178.3,31202.92,35260.46,0
4584,PAYMENT,4009.92,16909.23,12899.31,46079.16,50089.08,0
4585,PAYMENT,12243.15,93621.25,81378.1,20676.42,32919.57,0
4586,CASH_IN,34369.53,85891.27,51521.74,11753.05,46122.58,0
4587,CASH_OUT,3588.82,46511.39,42922.57,15788.38,19377.2,0
4588,CASH_OUT,17213.32,52699.15,35485.83,8571.66,25784.98,0
4589,DEBIT,9358.93,98383.83,89024.9,22452.24,31811.17,0
4590,TRANSFER,14279.57,89933.88,75654.31,48128.64,62408.21,0
4591,TRANSFER,17938.21,77543.44,59605.23,10194.2,28132.41,0
4592,TRANSFER,16847.66,16943.57,95.91,25033.85,41881.51,1
4593,TRANSFER,2016.89,9646.7,7629.81,18785.04,20801.93,0
4594,CASH_OUT,1892.78,21797.42,19904.64,32020.31,33913.09,0
4595,CASH_OUT,14990.81,71735.61,56744.8,6315.4,21306.21,0
4596,PAYMENT,5181.12,35566.38,30385.26,30074.65,35255.77,0
4597,DEBIT,20131.3,62109.36,41978.06,45530.19,65661.49,0
4598,DEBIT,19563.1,99740.87,80177.77,36160.01,55723.11,0
4599,TRANSFER,13879.09,70109.46,56230.37,6305.5,20184.59,0
4600,DEBIT,5797.18,37642.14,31844.96,13962.74,19759.92,0
4601,CASH_IN,4381.58,16338.04,11956.46,15381.88,19763.46,0
4602,PAYMENT,5101.16,20541.18,15440.02,35265.45,40366.61,0
4603,CASH_IN,15300.87,93068.3,77767.43,39410.78,54711.65,0
4604,PAYMENT,30099.14,84685.87,54586.73,45214.04,75313.18,0
4605,CASH_IN,31968.36,92309.98,60341.62,12382.31,44350.67,0
4606,CASH_IN,7707.95,39565.2,31857.25,11497.87,19205.82,0
4607,DEBIT,9151.77,62880.3,53728.53,3263.72,12415.49,0
4608,CASH_IN,19975.1,52390.82,32415.72,2820.72,22795.82,0
4609,DEBIT,8264.39,28579.93,20315.54,26140.3,34404.69,0
4610,DEBIT,12615.02,78151.36,65536.34,21501.18,34116.2,0
4611,PAYMENT,2519.5,6803.28,4283.78,36325.17,38844.67,0
4612,CASH_IN,3752.49,25901.61,22149.12,18365.47,22117.96,0
4613,CASH_OUT,1064.15,2367.73,1303.58,20651.36,21715.51,0
4614,CASH_OUT,1946.35,5430.47,3484.12,38038.06,39984.41,0
4615,DEBIT,8436.21,21174.67,12738.46,13600.15,22036.36,0
4616,TRANSFER,13089.57,28379.92,15290.35,35454.33,48543.9,0
4617,CASH_IN,24099.74,58693.75,34594.01,43079.52,67179.26,0
4618,TRANSFER,40469.74,42953.4,2483.66,34669.38,75139.12,1
4619,CASH_IN,1318.29,52391.61,51073.32,14432.6,15750.89,0
4620,CASH_IN,24987.76,85067.14,60079.38,8061.84,33049.6,0
4621,TRANSFER,77604.2,81893.83,4289.63,40659.23,118263.43,1
4622,TRANSFER,25647.78,94058.35,68410.57,30764.71,56412.49,0
4623,CASH_IN,8583.79,57637.37,49053.58,49855.68,58439.47,0
4624,CASH_IN,11737.32,56423.84,44686.52,44415.26,56152.58,0
4625,CASH_IN,34696.85,84177.45,49480.6,36109.43,70806.28,0
4626,CASH_IN,279.54,39747.61,39468.07,12746.33,13025.87,0
4627,CASH_OUT,996.98,12415.94,11418.96,37548.66,38545.64,0
4628,TRANSFER,9037.71,18658.99,9621.28,17701.28,26738.99,0
4629,DEBIT,6733.66,38757.38,32023.72,42067.98,48801.64,0
4630,PAYMENT,24761.59,64995.78,40234.19,11555.77,36317.36,0
4631,PAYMENT,11597.54,98524.46,86926.92,36113.9,47711.44,0
4632,CASH_IN,5175.29,31208.84,26033.55,3524.7,8699.99,0
4633,CASH_OUT,18425.69,64008.06,45582.37,28252.58,46678.27,0
4634,DEBIT,31082.86,74632.02,43549.16,731.2,31814.06,0
4635,CASH_IN,16150.7,41914.04,25763.34,49003.12,65153.82,0
4636,DEBIT,14812.56,44207.01,29394.45,2054.39,16866.95,0
4637,CASH_IN,9216.86,40057.74,30840.88,32808.78,42025.64,0
4638,DEBIT,3302.45,14981.72,11679.27,14100.13,17402.58,0
4639,PAYMENT,41109.57,91829.06,50719.49,45437.84,86547.41,0
4640,TRANSFER,13686.57,45621.74,31935.17,26263.6,39950.17,0
4641,CASH_IN,34810.9,92140.99,57330.09,33725.19,68536.09,0
4642,CASH_OUT,4563.18,10322.22,5759.04,27188.87,31752.05,0
4643,CASH_IN,21473.23,49440.9,27967.67,42844.4,64317.63,0
4644,DEBIT,11146.79,25459.6,14312.81,44949.55,56096.34,0
4645,PAYMENT,39829.23,96107.2,56277.97,45603.74,85432.97,0
4646,TRANSFER,11754.78,25041.59,13286.81,545.35,12300.13,0
4647,CASH_OUT,48256.48,49318.18,1061.7,9671.23,57927.71,1
4648,PAYMENT,935.57,1916.14,980.57,31219.64,32155.21,0
4649,PAYMENT,6381.68,54272.46,47890.78,15058.28,21439.96,0
4650,CASH_OUT,25028.81,73884.39,48855.58,48360.37,73389.18,0
4651,CASH_OUT,8906.34,9038.26,131.92,28808.33,37714.67,1
4652,CASH_IN,11804.15,83518.82,71714.67,5376.35,17180.5,0
4653,CASH_OUT,30279.12,94024.28,63745.16,4581.32,34860.44,0
4654,CASH_OUT,64171.21,68114.91,3943.7,24983.36,89154.57,1
4655,TRANSFER,515.72,52113.88,51598.16,14123.46,14639.18,0
4656,PAYMENT,10180.17,20997.51,10817.34,21386.28,31566.45,0
4657,PAYMENT,5111.31,45859.42,40748.11,36919.61,42030.92,0
4658,PAYMENT,34158.13,69925.97,35767.84,37497.76,71655.89,0
4659,DEBIT,16637.55,39047.45,22409.9,38568.54,55206.09,0
4660,CASH_OUT,411.64,9946.98,9535.34,6816.21,7227.85,0
4661,PAYMENT,33460.37,82298.08,48837.71,16866.44,50326.81,0
4662,TRANSFER,37223.72,77102.38,39878.66,16945.41,54169.13,0
4663,CASH_IN,11073.03,23063.76,11990.73,34348.05,45421.08,0
4664,CASH_OUT,3655.54,31916.27,28260.73,21533.38,25188.92,0
4665,PAYMENT,1672.38,7087.26,5414.88,6528.67,8201.05,0
4666,TRANSFER,31223.46,99297.91,68074.45,40006.9,71230.36,0
4667,CASH_OUT,34660.26,91785.4,57125.14,32763.46,67423.72,0
4668,DEBIT,15286.14,43019.32,27733.18,43384.44,58670.58,0
4669,DEBIT,4872.47,12757.97,7885.5,8356.84,13229.31,0
4670,CASH_IN,9472.11,74471.15,64999.04,47048.23,56520.34,0
4671,PAYMENT,2917.49,19097.2,16179.71,22416.82,25334.31,0
4672,CASH_IN,6278.18,20180.11,13901.93,17842.76,24120.94,0
4673,TRANSFER,8820.25,78797.0,69976.75,38616.1,47436.35,0
4674,PAYMENT,25098.77,62887.03,37788.26,3424.85,28523.62,0
4675,PAYMENT,1032.19,19865.56,18833.37,28104.1,29136.29,0
4676,CASH_OUT,27822.35,59123.23,31300.88,30539.21,58361.56,0
4677,DEBIT,28774.1,57784.03,29009.93,49706.47,78480.57,0
4678,PAYMENT,12963.08,31656.27,18693.19,32742.45,45705.53,0
4679,DEBIT,12887.98,65980.02,53092.04,17535.84,30423.82,0
4680,PAYMENT,20614.92,50642.63,30027.71,37260.92,57875.84,0
4681,CASH_OUT,50539.15,55023.91,4484.76,40918.65,91457.8,1
4682,CASH_IN,19787.23,71567.75,51780.52,37726.9,57514.13,0
4683,DEBIT,8997.84,62080.85,53083.01,39641.54,48639.38,0
4684,DEBIT,18116.05,54686.72,36570.67,13941.01,32057.06,0
4685,TRANSFER,38726.09,94709.15,55983.06,46777.76,85503.85,0
4686,CASH_IN,12409.67,76260.84,63851.17,22024.08,34433.75,0
4687,TRANSFER,3783.61,68252.42,64468.81,5260.35,9043.96,0
4688,DEBIT,24399.29,99611.61,75212.32,10987.56,35386.85,0
4689,PAYMENT,37070.77,90572.21,53501.44,36291.03,73361.8,0
4690,DEBIT,7619.36,46525.87,38906.51,49199.3,56818.66,0
4691,DEBIT,9600.25,38889.49,29289.24,820.32,10420.57,0
4692,PAYMENT,18088.23,50865.02,32776.79,38718.02,56806.25,0
4693,TRANSFER,39569.4,40326.05,756.65,7645.27,47214.67,1
4694,DEBIT,13856.72,69519.38,55662.66,1407.16,15263.88,0
4695,CASH_OUT,5483.62,59609.95,54126.33,11446.31,16929.93,0
4696,CASH_OUT,6035.68,18546.29,12510.61,24935.86,30971.54,0
4697,CASH_OUT,15118.87,40528.26,25409.39,6704.14,21823.01,0
4698,CASH_IN,8434.93,24350.41,15915.48,14624.17,23059.1,0
4699,CASH_OUT,13187.55,36749.44,23561.89,29981.82,43169.37,0
4700,CASH_IN,1323.43,44040.42,42716.99,23609.18,24932.61,0
4701,DEBIT,2923.67,73502.56,70578.89,10458.13,13381.8,0
4702,CASH_IN,2321.12,20705.4,18384.28,12354.39,14675.51,0
4703,CASH_OUT,29158.07,68610.84,39452.77,10786.17,39944.24,0
4704,CASH_OUT,214.73,77238.95,77024.22,36868.68,37083.41,0
4705,CASH_IN,10056.32,41028.29,30971.97,17758.31,27814.63,0
4706,CASH_OUT,10344.75,36038.69,25693.94,19228.29,29573.04,0
4707,CASH_IN,5609.23,26225.28,20616.05,45072.18,50681.41,0
4708,CASH_OUT,27820.53,81296.8,53476.27,27046.58,54867.11,0
4709,CASH_OUT,34622.79,78953.45,44330.66,37391.62,72014.41,0
4710,TRANSFER,18451.45,93063.23,74611.78,46080.71,64532.16,0
4711,PAYMENT,36802.59,73833.19,37030.6,38442.76,75245.35,0
4712,TRANSFER,3662.66,37288.54,33625.88,12425.12,16087.78,0
4713,CASH_OUT,41397.54,90709.9,49312.36,2738.19,44135.73,0
4714,TRANSFER,1254.51,26250.89,24996.38,19423.17,20677.68,0
4715,CASH_OUT,9286.15,54799.54,45513.39,35322.78,44608.93,0
4716,CASH_IN,1409.86,9468.0,8058.14,6868.43,8278.29,0
4717,CASH_OUT,5181.65,46821.63,41639.98,36936.56,42118.21,0
4718,TRANSFER,44339.65,52155.16,7815.51,43460.0,87799.65,1
4719,PAYMENT,16306.88,77975.43,61668.55,16865.02,33171.9,0
4720,CASH_IN,2099.21,16448.81,14349.6,44594.34,46693.55,0
4721,DEBIT,33955.65,85128.39,51172.74,49339.5,83295.15,0
4722,PAYMENT,353.52,98297.45,97943.93,31702.42,32055.94,0
4723,DEBIT,17650.33,85370.23,67719.9,35026.61,52676.94,0
4724,CASH_OUT,7109.89,51186.89,44077.0,31254.73,38364.62,0
4725,CASH_IN,827.2,3295.55,2468.35,38791.47,39618.67,0
4726,CASH_IN,17219.29,45246.87,28027.58,35398.58,52617.87,0
4727,TRANSFER,9743.93,47754.13,38010.2,17668.08,27412.01,0
4728,DEBIT,32745.73,95495.11,62749.38,46332.47,79078.2,0
4729,PAYMENT,30313.15,69947.12,39633.97,12060.54,42373.69,0
4730,CASH_OUT,217.17,45736.37,45519.2,39626.55,39843.72,0
4731,CASH_OUT,17614.73,77956.84,60342.11,42898.35,60513.08,0
4732,CASH_IN,7702.93,93485.25,85782.32,27151.21,34854.14,0
4733,CASH_IN,1479.04,15661.75,14182.71,46739.74,48218.78,0
4734,CASH_OUT,15478.06,65692.37,50214.31,7173.79,22651.85,0
4735,CASH_OUT,486.67,56841.61,56354.94,39474.46,39961.13,0
4736,PAYMENT,7490.79,15909.43,8418.64,31048.32,38539.11,0
4737,PAYMENT,28979.16,74201.88,45222.72,19871.76,48850.92,0
4738,CASH_IN,7696.5,18685.55,10989.05,5206.24,12902.74,0
4739,DEBIT,3290.58,66750.23,63459.65,48592.1,51882.68,0
4740,TRANSFER,4240.02,10576.56,6336.54,26991.07,31231.09,0
4741,TRANSFER,11705.78,41920.88,30215.1,35694.55,47400.33,0
4742,TRANSFER,7030.98,80834.34,73803.36,5483.21,12514.19,0
4743,CASH_OUT,3860.22,45596.27,41736.05,16318.71,20178.93,0
4744,TRANSFER,32374.76,65503.43,33128.67,31702.34,64077.1,0
4745,CASH_OUT,2974.18,13629.29,10655.11,30470.76,33444.94,0
4746,DEBIT,4774.08,22944.75,18170.67,17220.8,21994.88,0
4747,CASH_OUT,68386.62,72753.48,4366.86,46728.45,115115.07,1
4748,DEBIT,43324.65,86924.37,43599.72,38952.24,82276.89,0
4749,CASH_OUT,2693.19,49053.44,46360.25,44159.28,46852.47,0
4750,CASH_IN,9724.46,65719.52,55995.06,38013.56,47738.02,0
4751,CASH_OUT,145.74,30204.3,30058.56,31667.9,31813.64,0
4752,TRANSFER,44893.52,92635.34,47741.82,11796.15,56689.67,0
4753,DEBIT,12890.41,55328.62,42438.21,36256.73,49147.14,0
4754,CASH_IN,13505.09,34394.46,20889.37,20514.29,34019.38,0
4755,PAYMENT,45759.01,97588.23,51829.22,21384.98,67143.99,0
4756,DEBIT,8859.6,28801.78,19942.18,4151.62,13011.22,0
4757,DEBIT,7017.88,51641.56,44623.68,41356.54,48374.42,0
4758,TRANSFER,2232.26,66913.52,64681.26,43799.37,46031.63,0
4759,TRANSFER,9250.26,58374.21,49123.95,35458.66,44708.92,0
4760,DEBIT,13879.52,27962.99,14083.47,15823.12,29702.64,0
4761,PAYMENT,16085.84,37371.34,21285.5,31694.19,47780.03,0
4762,CASH_IN,3407.91,34517.74,31109.83,48066.24,51474.15,0
4763,PAYMENT,5215.36,35433.16,30217.8,23762.75,28978.11,0
4764,CASH_IN,1095.89,25732.5,24636.61,41018.07,42113.96,0
4765,PAYMENT,23380.75,59383.15,36002.4,2268.86,25649.61,0
4766,CASH_IN,5998.38,62731.41,56733.03,20239.77,26238.15,0
4767,DEBIT,7940.91,58944.27,51003.36,46292.3,54233.21,0
4768,DEBIT,11181.85,80908.85,69727.0,35478.96,46660.81,0
4769,DEBIT,18233.59,84159.13,65925.54,6644.42,24878.01,0
4770,CASH_OUT,10082.64,79843.6,69760.96,2927.07,13009.71,0
4771,CASH_IN,16531.4,35150.3,18618.9,1531.78,18063.18,0
4772,DEBIT,3059.91,28429.01,25369.1,45741.04,48800.95,0
4773,PAYMENT,6841.03,22007.53,15166.5,20970.85,27811.88,0
4774,CASH_OUT,3500.21,73766.37,70266.16,14834.83,18335.04,0
4775,TRANSFER,19436.22,74706.2,55269.98,11254.86,30691.08,0
4776,DEBIT,6324.03,79286.9,72962.87,12602.34,18926.37,0
